image,Data_,Data_Label,Data_Description
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Archibald%20Spooner%20Vanity%20Fair%201898-04-21.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58680,William Archibald Spooner,British priest known for his Spoonerisms (1844-1930)
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Bentinck%2C%201st%20Graf%20Bentinck.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58738,Willem Bentinck van Rhoon,Dutch politician (1704-1774)
http://commons.wikimedia.org/wiki/Special:FilePath/Weldon%20Walter%20F%20R.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58782,Walter Frank Raphael Weldon,British evolutionary biologist (1860-1906)
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Wickham%20Steed%20by%20Charles%20Haslewood%20Shannon.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58839,Wickham Steed,British journalist (1871-1956)
http://commons.wikimedia.org/wiki/Special:FilePath/Wentworth%20Webster.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58538,Wentworth Webster,Basque writer (1828-1907)
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Bebb.png,https://snarc-llgc.wikibase.cloud/entity/Q59063,William Bebb,American politician (1802-1873)
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Barnes%20by%20George%20Stuckey.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58659,William Barnes,"English writer, poet, clergyman, and philologist"
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Archer.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58226,William Archer,Scottish critic and translator
http://commons.wikimedia.org/wiki/Special:FilePath/Theodore.watts-dunton.jpeg,https://snarc-llgc.wikibase.cloud/entity/Q59696,Walter Theodore Watts-Dunton,English literary critic and poet (1832-1914)
http://commons.wikimedia.org/wiki/Special:FilePath/Viscount%20Runciman%20of%20Doxford.JPG,https://snarc-llgc.wikibase.cloud/entity/Q60579,"Walter Runciman, 1st Viscount Runciman of Doxford",British politician (1870-1949)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Walter%20William%20Skeat.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59393,Walter William Skeat,British etymologist
http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20de%20la%20Mare%20by%20Lady%20Ottoline%20Morrell.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59824,Walter de la Mare,English poet and fiction writer
http://commons.wikimedia.org/wiki/Special:FilePath/4thEarlOfRoscommon.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59823,"Wentworth Dillon, 4th Earl of Roscommon",Irish poet 1637-1685
http://commons.wikimedia.org/wiki/Special:FilePath/Warren%20Hastings%20by%20Tilly%20Kettle.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60857,Warren Hastings,First Governor-General of Bengal. (1732-1818)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Sir%20Warington%20Wilkinson%20Smyth%20%284674595%29%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60790,Warington Wilkinson Smyth,British geologist
http://commons.wikimedia.org/wiki/Special:FilePath/Wilfred%20Grenfell%20Purdy.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62177,Wilfred Thomason Grenfell,Medical missionary to Newfoundland and Labrador
http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20Baldwin%20Spencer.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60038,Walter Baldwin Spencer,English-Australian biologist and anthropologist.
http://commons.wikimedia.org/wiki/Special:FilePath/Wilfrid%20Philip%20Ward.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60904,Wilfrid Philip Ward,English writer
http://commons.wikimedia.org/wiki/Special:FilePath/Warren%20Fisher.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64104,Warren Fisher,British civil servant
http://commons.wikimedia.org/wiki/Special:FilePath/WhiteKennett.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64096,White Kennett,English bishop and antiquarian (1660-1728)
http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20de%20Gray%20Birch%2C%201900%20-%20Accademia%20delle%20Scienze%20di%20Torino%200117%20C.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64017,Walter de Gray Birch,British Anglo-Saxon academic
http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20Slaughter%20001.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64559,Walter Slaughter,British composer
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Watkin%20B.%20Joseph%2C%20%27Y%20Myfyr%27%20%284670369%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67650,Watkin Bronfryn Joseph,Welsh poet
http://commons.wikimedia.org/wiki/Special:FilePath/William%20III%20de%20Cantilupe%20%28d.1254%29%20MatthewParis%20Historia%20Anglorum.png,https://snarc-llgc.wikibase.cloud/entity/Q70783,Walter de Cantilupe,Bishop of Worcester
http://commons.wikimedia.org/wiki/Special:FilePath/Lieutenant%20General%20Walter%20Bedell%20Smith%2C%20three-quarter%20length%20portrait%2C%20seated%2C%20facing%20front%2C%20in%20uniform.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70214,Walter Bedell Smith,United States Army general and Director of Central Intelligence (1895-1961)
http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20Savage%20Landor%20by%20William%20Fisher-2.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70296,Walter Savage Landor,British writer
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Raglan%20in%20One%20Step%20Beyond%20%28The%20Confession%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70521,Robert Raglan,actor (1906-1985)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Frederick%20Pollock%2C%203rd%20Baronet.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58692,"Sir Frederick Pollock, 3rd Baronet",British academic
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Sir%20George%20Lewis.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58380,"Sir George Lewis, 1st Baronet",British lawyer 1833-1911
http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20von%20Herkomer%20%281849-1914%29%20-%20Sir%20Henry%20Tate%20-%20N03517%20-%20National%20Gallery.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58125,Sir Henry Tate,English sugar merchant and philanthropist
http://commons.wikimedia.org/wiki/Special:FilePath/Rawlinson%2C%20Sir%20Henry%20Creswick%2C%20par%20Arthur%20J.Melhuish%2C%20BNF%20Gallica.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58909,"Sir Henry Rawlinson, 1st Baronet",British politician (1810-1895)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Horace%20Rumbold.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58960,"Sir Horace Rumbold, 9th Baronet",British diplomat (1869-1941)
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Hughes%20Wilson%2C%20British%20general%2C%20photo%20portrait%20standing%20in%20uniform.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62083,"Sir Henry Wilson, 1st Baronet",British Army staff officer of the World War I (1864-1922)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Edward%20Dering%20%281598%E2%80%931644%29%2C%201st%20Baronet%20by%20William%20Dobson.jpeg,https://snarc-llgc.wikibase.cloud/entity/Q62086,"Sir Edward Dering, 1st Baronet",English politician
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Edward%20Hyde%20East%20at%20home%202013-06-20%2020-04%20%28detail%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62099,"Sir Edward East, 1st Baronet","British member of parliament, legal writer, and judge in India"
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Edward%20Kerrison%2C%201st%20Bt%20by%20William%20Salter.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62101,"Sir Edward Kerrison, 1st Baronet",British Army officer and politician
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Edward%20Knatchbull%2C%209th%20Baronet.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62150,"Sir Edward Knatchbull, 9th Baronet",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/George%20Grey.JPG,https://snarc-llgc.wikibase.cloud/entity/Q59954,"Sir George Grey, 2nd Baronet",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/SirCharlesSedley5thBt.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60019,"Sir Charles Sedley, 5th Baronet",English politician (1639-1701)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Charles%20Wentworth%20Dilke%2C%202nd%20Bt%20by%20George%20Frederic%20Watts.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61623,"Sir Charles Dilke, 2nd Baronet",British politician (1843-1911)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Herbert%20Croft%205th%20bt.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61037,"Sir Herbert Croft, 5th Baronet",British writer
http://commons.wikimedia.org/wiki/Special:FilePath/George-Thomas-Staunton.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60376,"Sir George Staunton, 2nd Baronet",English traveller and Orientalist (1781-1859)
http://commons.wikimedia.org/wiki/Special:FilePath/James%20Archer%20%281823-1904%29%20-%20Sir%20George%20Otto%20Trevelyan%20%281838%E2%80%931928%29%2C%202nd%20Bt%2C%20Aged%2032%20-%20584395%20-%20National%20Trust.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60429,"Sir George Trevelyan, 2nd Baronet",British statesman and author (1838-1928)
http://commons.wikimedia.org/wiki/Special:FilePath/Frederick%20Shaw%207006a.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61998,"Sir Frederick Shaw, 3rd Baronet",Irish Conservative politician (1799-1876)
http://commons.wikimedia.org/wiki/Special:FilePath/SirFrancisWortley.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62004,"Sir Francis Wortley, 1st Baronet",english Baronet
http://commons.wikimedia.org/wiki/Special:FilePath/Capt%20George%20Richard%20Pechell%2C%20Royal%20Navy%2C%20M.P.%20-%20S0674%20PAD3655.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62018,"Sir George Brooke-Pechell, 4th Baronet",British Royal Navy admiral (1789-1860)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20George%20Beaumont%2C%207th%20Baronet%20by%20Sir%20Thomas%20Lawrence.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62016,"Sir George Beaumont, 7th Baronet",Art patron and amateur painter (1753-1827)
http://commons.wikimedia.org/wiki/Special:FilePath/PORTER%2C%20ROBERT.%20JOURNALIST.%20DIED%20IN%201917%20LCCN2016867590.jpg,https://snarc-llgc.wikibase.cloud/entity/Q68650,Robert Percival Porter,"Robert Percival Porter (1852-1917), journalist and editor of the Engineering Supplement of 'The Times'"
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Morris%20Jr.%201769-1805.jpg,https://snarc-llgc.wikibase.cloud/entity/Q71792,"Robert Morris, Jr.",(1769-1805)
http://commons.wikimedia.org/wiki/Special:FilePath/Ramsay%20Richard%20Reinagle%20%281775-1862%29%20-%20Sir%20George%20Crewe%20%281795%E2%80%931844%29%2C%208th%20Bt%2C%20and%20His%20Son%2C%20Later%20Sir%20John%20Harpur%20Crewe%2C%209th%20Bt%20%281824%E2%80%931886%29%20-%20290438%20-%20National%20Trust.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59713,"Sir George Harpur Crewe, 8th Baronet",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/RichardFrancisBurton.jpeg,https://snarc-llgc.wikibase.cloud/entity/Q57572,Richard Francis Burton,"British explorer, geographer, translator, writer, soldier, orientalist, cartographer, ethnologist, spy, linguist, poet, fencer, and diplomat (1821–1890)"
http://commons.wikimedia.org/wiki/Special:FilePath/Reinhold%20Koehler.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57643,Reinhold Köhler,German librarian and literary historian
http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Pepys.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57510,Samuel Pepys,English diarist and administrator (1633–1703)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Robert%20Peel%2C%202nd%20Bt%20by%20John%20Linnell.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57771,Robert Peel,"British Prime Minister, Conservative statesman, and art collector (1788-1850)"
http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Johnson%20by%20Joshua%20Reynolds.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57795,Samuel Johnson,English writer and lexicographer (1709–1784)
http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20II%20of%20England%20large%2002.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57716,Richard II of England,King of England
http://commons.wikimedia.org/wiki/Special:FilePath/RichardHakluyt-BristolCathedral-stainedglasswindow.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57725,Richard Hakluyt,"English author, editor and translator (1553–1616)"
http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Richardson%20by%20Joseph%20Highmore.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58753,Samuel Richardson,English writer and printer (1689–1761)
http://commons.wikimedia.org/wiki/Special:FilePath/SamuelHorsley.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58378,Samuel Horsley,Bishop of St David's; Bishop of Rochester; Dean of Westminster; Bishop of St Asaph (1733-1806)
http://commons.wikimedia.org/wiki/Special:FilePath/King%20Richard%20III%20from%20NPG.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58131,Richard III of England,English monarch
http://commons.wikimedia.org/wiki/Special:FilePath/PSM%20V73%20D096%20Edwin%20Ray%20Lankester.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58495,Ray Lankester,British zoologist (1847-1929)
http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Garnett%20Vanity%20Fair%2011%20April%201895.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58661,Richard Garnett,"British scholar, librarian, biographer and poet (1835-1906)"
http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Grosvenor%202nd%20Marquess.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58883,"Richard Grosvenor, 2nd Marquess of Westminster",British politician and noble (1795-1869)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Robert%20Plot%20D%20D%20by%20Sylvester%20Harding.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59177,Robert Plot,English scientist
http://commons.wikimedia.org/wiki/Special:FilePath/Reginald%20McKenna%20photo.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60476,Reginald McKenna,British banker and Liberal politician (1863-1943)
http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Herbert%2C%202nd%20Baron%20Herbert%20of%20Chirbury.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61182,"Richard Herbert, 2nd Baron Herbert of Chirbury",English politician
http://commons.wikimedia.org/wiki/Special:FilePath/Richard-Hurd%2C-Bishop-of-Worcester.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61181,Richard Hurd,British bishop
http://commons.wikimedia.org/wiki/Special:FilePath/Richard%2C%201st%20Earl%20Grosvenor.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61183,"Richard Grosvenor, 1st Earl Grosvenor","British peer, racehorse owner and art collector (1731–1802)"
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Lord%20Stalbridge.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61186,"Richard Grosvenor, 1st Baron Stalbridge",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/Reginald%20John%20Campbell%20Vanity%20Fair%2024%20November%201904.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61231,Reginald John Campbell,"UK Christian pastor, 1867-1956"
http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Rawson%20Gardiner.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59330,Samuel Rawson Gardiner,British historian
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Mylne.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59352,Robert Mylne,Scottish architect and civil engineer (1733-1811)
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Nichols%2C%20by%20Elliott%20%26%20Fry.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59396,Robert Nichols,English writer
http://commons.wikimedia.org/wiki/Special:FilePath/Pfeninger%2C%20R.%20E.%3B%20R.%20Glynn%20Vivian.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61278,Richard Glynn Vivian,"Art collector, gallery founder, philanthropist (1835-1910)"
http://commons.wikimedia.org/wiki/Special:FilePath/AbpRandallDavidson.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61543,Randall Davidson,Scottish Archbishop of Canterbury (1848-1930)
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Minhinnick.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61473,Robert Minhinnick,British writer
http://commons.wikimedia.org/wiki/Special:FilePath/Randle%20Wilbraham%20Falconer.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60751,Randle Wilbraham Falconer,British doctor
http://commons.wikimedia.org/wiki/Special:FilePath/Monumental%20effigies%20of%20Sr.%20Richd.%20Herbert%20%284670889%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59928,Richard Herbert,Welsh knght
http://commons.wikimedia.org/wiki/Special:FilePath/Lord%20Howe%20on%20the%20Deck%20of%20the%20%27Queen%20Charlotte%27%2C%201%20June%201794%20RMG%20L8418.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59985,"Richard Howe, 1st Earl Howe",Royal Navy Admiral of the Fleet
http://commons.wikimedia.org/wiki/Special:FilePath/SimonPatrick.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62210,Simon Patrick,English theologian and bishop
http://commons.wikimedia.org/wiki/Special:FilePath/Sidney-Robinson.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62216,Sidney Robinson,British politician (1863-1956)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Brooke%20Boothby%206th%20Bt%20mw19919.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62212,"Sir Brooke Boothby, 6th Baronet","linguist, translator, poet (1744-1824)"
http://commons.wikimedia.org/wiki/Special:FilePath/Reginald%20Brett%20-%202nd%20Viscount%20Esher%20-%20Coming%20men%20on%20coming%20questions%20%281905%29%20%2814759243546%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60891,"Reginald Brett, 2nd Viscount Esher",British politician and historian (1852–1930)
http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Haldane%20Vanity%20Fair%2013%20February%201896.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60947,"Richard Haldane, 1st Viscount Haldane",British politician (1856-1928)
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Moffat.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62501,Robert Moffat,Scottish missionary
http://commons.wikimedia.org/wiki/Special:FilePath/Sigurd%20Erixon.%20%C3%85ke%20Wintzell.JPG,https://snarc-llgc.wikibase.cloud/entity/Q62531,Sigurd Erixon,Swedish historian and ethnologist
http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Morley%2C%20Vanity%20Fair%2C%201872-06-15.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61814,Samuel Morley,British Member of Parliament
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Orme%20Nollekens.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60358,Robert Orme,East India Company civil servant (1728-1801)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Samuel%20Hoare%20GGBain.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60432,"Samuel Hoare, 1st Viscount Templewood",British Conservative politician (1880-1959)
